,Duration (ms),Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature
671,195688,0.886,0.781,5,-1.837,0,0.333,0.0895,0,0.0715,0.672,104.996,195689,4
672,185520,0.613,0.73,10,-3.645,0,0.122,0.00875,2.25E-06,0.268,0.576,160.051,185520,4
673,182757,0.581,0.8,1,-2.613,1,0.411,0.154,0,0.0697,0.709,119.872,182758,5
674,167922,0.689,0.771,5,-3.618,1,0.0548,0.00776,0,0.521,0.482,157.052,167922,4
675,191964,0.812,0.89,6,-2.661,0,0.209,0.0961,0,0.0222,0.69,100.006,191965,4
676,183266,0.601,0.786,1,-3.706,1,0.234,0.213,0,0.209,0.79,172.156,183267,4
677,191013,0.465,0.756,8,-4.289,1,0.0508,0.0919,0,0.0522,0.176,173.944,191013,3
678,172320,0.896,0.88,9,-2.585,1,0.13,0.0618,0,0.212,0.613,110.016,172320,4
679,189906,0.707,0.74,11,-4.311,0,0.0509,0.179,0,0.612,0.336,127.974,189907,4
680,216706,0.603,0.664,11,-4.601,0,0.0914,0.0329,0,0.114,0.401,160.012,216707,4
681,229626,0.542,0.74,6,-2.635,0,0.0316,0.0177,0,0.267,0.336,133.901,229627,4
682,222893,0.436,0.482,4,-5.271,1,0.0309,0.586,9.83E-05,0.124,0.0955,143.831,222893,4
683,210040,0.56,0.723,1,-3.556,1,0.0562,0.137,0,0.13,0.408,149.977,210040,4
684,186066,0.679,0.659,2,-4.189,1,0.0569,0.00179,1.05E-06,0.262,0.649,113.061,186067,4
685,204215,0.62,0.63,1,-7.192,1,0.119,0.518,0.027,0.335,0.265,109.992,204216,4
686,230386,0.573,0.731,0,-2.667,1,0.0264,0.145,0,0.251,0.268,79.993,230387,4
687,232320,0.577,0.671,4,-6.506,0,0.0378,0.0716,1.59E-05,0.435,0.288,140.125,232320,3
688,208521,0.785,0.962,0,-2.683,1,0.137,0.236,0,0.255,0.949,128.042,208521,4
689,201137,0.601,0.879,6,-4.256,1,0.0491,0.224,0,0.162,0.404,112.972,201137,4
690,207151,0.747,0.819,9,-3.92,1,0.041,0.0347,0,0.297,0.488,114.987,207152,4
691,196898,0.66,0.949,7,-5.389,0,0.041,0.0307,0,0.68,0.962,124.983,196899,4
692,206920,0.674,0.852,2,-3.137,1,0.0566,0.049,0,0.33,0.77,117.07,206920,4
693,194602,0.571,0.878,0,-3.096,0,0.0511,0.00195,0,0.526,0.681,134.991,194602,4
694,200786,0.68,0.968,7,-0.696,0,0.0543,0.0327,0,0.188,0.869,113.079,200787,4
695,219490,0.801,0.582,7,-6.85,1,0.0325,0.282,0,0.0993,0.7,108.001,219490,4
696,211266,0.839,0.621,7,-3.717,1,0.0379,0.19,0,0.352,0.789,91.971,211267,4
697,202533,0.824,0.799,11,-3.984,0,0.0378,0.136,0,0.219,0.912,119.946,202533,4
698,231586,0.391,0.448,3,-5.331,1,0.0291,0.741,0,0.164,0.239,133.242,231587,4
699,247520,0.404,0.589,11,-4.043,1,0.029,0.714,0,0.115,0.143,135.87,247520,4
700,233640,0.327,0.543,3,-4.495,1,0.0313,0.528,0,0.126,0.214,67.596,233640,4
701,234106,0.336,0.433,4,-5.579,1,0.0353,0.65,0,0.129,0.28,153.746,234107,3
702,209933,0.566,0.591,9,-3.98,1,0.0413,0.471,0,0.102,0.75,90.925,209933,4
703,249213,0.603,0.734,11,-5.889,1,0.0456,0.0535,0,0.0846,0.601,136.015,249213,4
704,228280,0.652,0.815,0,-3.915,0,0.0387,0.233,0,0.225,0.764,159.92,228280,4
