,Duration (ms),Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature
1426,152400,0.803,0.834,5,-5.491,0,0.0366,0.0162,0.00197,0.16,0.563,128.008,152590,4
1427,124285,0.848,0.536,0,-4.415,1,0.105,0.000235,0.015,0.44,0.624,111.964,124286,4
1428,185120,0.687,0.523,3,-6.702,0,0.0412,0.0776,0,0.134,0.148,136.993,185120,4
1429,118153,0.914,0.696,11,-4.482,0,0.134,0.00225,0.0000797,0.0979,0.572,130.028,118154,4
1430,172500,0.649,0.95,6,-3.791,1,0.0307,0.000302,0.103,0.115,0.431,127.987,172500,4
1431,176500,0.743,0.893,1,-5.261,1,0.129,0.00284,0.000369,0.113,0.369,130.072,176500,4
1432,150000,0.963,0.516,7,-4.001,1,0.293,0.117,0.000125,0.127,0.655,127.995,150000,4
1433,180000,0.539,0.952,5,-3.261,0,0.0437,0.00455,0.0155,0.275,0.297,129.968,180000,4
1434,209160,0.729,0.65,5,-3.539,1,0.0313,0.0702,0.0000669,0.0829,0.347,110.02,209160,4
1435,209866,0.521,0.754,5,-4.144,1,0.0634,0.0366,0,0.239,0.353,125.876,209867,4
1436,238426,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,238427,4
1437,258933,0.735,0.686,4,-7.562,0,0.0366,0.00108,0.874,0.0933,0.0656,121.011,258933,4
1438,186700,0.698,0.719,0,-4.923,0,0.0455,0.00829,0.00000401,0.326,0.364,120.062,186700,4
1439,144391,0.859,0.558,7,-8.991,0,0.0902,0.659,0.324,0.124,0.357,114.978,144391,4
1440,186018,0.653,0.801,0,-6.632,1,0.0574,0.0716,0.00000151,0.269,0.336,121.106,186018,4
1441,199179,0.674,0.694,9,-7.076,0,0.109,0.313,0.00000717,0.0752,0.203,101.993,199179,4
1442,185875,0.817,0.799,10,-5.704,0,0.0721,0.0295,0.0000856,0.129,0.56,118.014,185875,4
1443,198260,0.668,0.683,7,-7.15,0,0.0626,0.0152,0.000816,0.449,0.466,97.021,198261,4
1444,222911,0.492,0.688,10,-4.989,0,0.046,0.0724,0.0029,0.0881,0.316,123.069,222912,4
1445,201122,0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,201122,4
1446,212733,0.715,0.605,0,-5.128,0,0.0428,0.239,0.0000141,0.189,0.454,122.956,212733,4
1447,142677,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,142677,4
1448,196939,0.582,0.893,6,-4.311,0,0.101,0.0113,0.000441,0.047,0.524,182.029,187120,4
1449,185743,0.778,0.714,6,-3.927,1,0.0631,0.0257,0.0000282,0.0523,0.43,128.036,185744,4
1450,213427,0.583,0.732,11,-5.728,0,0.0457,0.00312,0.00000986,0.269,0.276,145.992,213428,4
1451,192133,0.64,0.66,6,-4.732,1,0.0615,0.489,0.000516,0.142,0.534,95.902,192133,4
1452,224030,0.576,0.782,6,-4.825,0,0.0296,0.00778,0,0.285,0.355,141.153,224031,4
1453,190050,0.608,0.71,11,-4.998,1,0.0636,0.43,0,0.0903,0.613,124.985,190051,4
1454,178273,0.576,0.776,3,-5.678,1,0.066,0.114,0,0.333,0.596,107.943,178273,4
1455,187436,0.72,0.706,1,-4.719,1,0.0473,0.0684,0,0.166,0.62,133.002,187436,4
1456,162398,0.637,0.69,1,-4.057,0,0.0405,0.00786,0,0.124,0.457,129.857,162399,4
1457,147211,0.675,0.986,9,-4.606,0,0.0974,0.0868,0.00000496,0.128,0.57,126.004,146501,4
1458,174760,0.614,0.934,9,-3.709,0,0.07,0.0697,0,0.121,0.436,116.001,174760,4
1459,186022,0.504,0.788,3,-4.113,0,0.215,0.0134,0,0.363,0.228,170.039,186022,4
1460,137514,0.641,0.862,6,-5.166,0,0.0686,0.00393,0.0000241,0.234,0.64,139.948,137514,4
1461,183026,0.681,0.657,6,-4.671,1,0.0432,0.0748,0,0.353,0.628,130.089,183027,4
1462,177689,0.763,0.782,7,-4.541,0,0.0346,0.182,0.00000708,0.293,0.502,127.034,177689,4
1463,162603,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604,4
1464,181957,0.701,0.88,10,-4.56,0,0.0358,0.182,0.00000733,0.0649,0.623,124.039,181958,4
1465,212573,0.879,0.665,11,-6.082,0,0.145,0.164,0,0.319,0.672,123.977,212573,4
1466,169466,0.567,0.765,1,-4.107,0,0.108,0.317,0,0.14,0.541,121.924,169467,4
1467,134570,0.738,0.794,3,-3.971,0,0.034,0.0135,0.00123,0.0578,0.808,131.977,134570,4
1468,153817,0.668,0.947,0,-3.346,0,0.0569,0.0656,0.000904,0.0794,0.449,136.044,153817,4
1469,165906,0.763,0.923,9,-3.108,0,0.191,0.103,0,0.105,0.934,121.074,165907,4
1470,208106,0.724,0.733,11,-5.539,0,0.0382,0.0249,0.000318,0.127,0.672,125.993,208107,4
1471,134310,0.746,0.886,9,-4.696,1,0.0568,0.013,0,0.14,0.598,126.032,133356,4
1472,469480,0.327,0.637,4,-6.603,1,0.034,0.0395,0,0.198,0.123,147.853,469480,4
1473,332200,0.319,0.435,10,-8.181,1,0.0355,0.146,0,0.0995,0.296,120.503,332200,4
1474,106506,0.31,0.0873,3,-11.769,1,0.0365,0.895,0,0.113,0.289,124.674,106507,5
1475,288110,0.42,0.675,4,-8.204,1,0.0443,0.241,0,0.237,0.208,147.802,288110,4
1476,261893,0.545,0.762,2,-4.964,1,0.0305,0.0616,0,0.69,0.701,98.069,261893,4
1477,209933,0.578,0.447,4,-7.575,1,0.0326,0.0233,0,0.126,0.361,137.946,209933,4
1478,512466,0.178,0.377,6,-8.037,1,0.0358,0.368,0,0.0883,0.146,42.979,512467,3
1479,391413,0.194,0.569,8,-6.083,1,0.0394,0.146,0,0.329,0.117,156.063,391413,3
1480,332200,0.428,0.712,3,-6.497,1,0.0328,0.00714,0,0.167,0.26,150.019,332200,4
1481,169012,0.482,0.945,8,-6.276,1,0.054,0.000712,0.00000207,0.847,0.473,111.074,169013,4
1482,131872,0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,131872,1
1483,159400,0.821,0.575,5,-6.57,0,0.0589,0.173,0.000242,0.114,0.611,136.962,159401,4
1484,170226,0.66,0.379,4,-9.357,1,0.0543,0.798,0,0.0913,0.0762,124.027,170227,4
1485,143940,0.544,0.831,8,-3.578,1,0.0941,0.543,0,0.118,0.233,130.005,143940,4
1486,207120,0.602,0.626,2,-5.323,0,0.0396,0.0129,0.00000902,0.144,0.619,160.118,207120,4
1487,175026,0.453,0.383,0,-11.015,1,0.163,0.728,0,0.387,0.333,105.029,175027,4
1488,122416,0.667,0.829,2,-3.74,1,0.0509,0.0168,0,0.155,0.265,98.014,122416,4
1489,175665,0.602,0.713,2,-4.002,0,0.0699,0.0825,0,0.124,0.436,164.046,175666,4
1490,180392,0.707,0.811,8,-5.003,1,0.0338,0.0237,0.00000516,0.153,0.672,113.022,180393,4
1491,194871,0.609,0.546,1,-8.025,1,0.0352,0.398,0.0841,0.093,0.19,83.5,194871,4
1492,223488,0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,223488,4
1493,180146,0.801,0.589,7,-5.157,1,0.0485,0.0863,0,0.162,0.58,116.934,180147,4
1494,133509,0.759,0.582,9,-7.414,0,0.331,0.5,0.00000905,0.197,0.484,150.772,133510,4
1495,213373,0.644,0.661,4,-6.161,1,0.0332,0.144,0.00000154,0.177,0.55,82.022,213373,4
1496,240946,0.793,0.588,9,-5.248,0,0.0353,0.464,0,0.105,0.601,93.004,240947,4
1497,173365,0.846,0.434,5,-7.118,1,0.118,0.642,0,0.197,0.681,132.899,173366,4
1498,192613,0.836,0.681,2,-3.793,0,0.0434,0.285,0,0.0729,0.854,81.554,192613,4
1499,166613,0.594,0.842,4,-6.987,0,0.0379,0.449,0.022,0.145,0.667,168,166613,4
1500,166981,0.746,0.705,6,-5.615,0,0.0518,0.0133,0,0.22,0.97,136.916,166982,4
1501,162767,0.911,0.778,5,-2.248,1,0.262,0.0887,0.0000216,0.179,0.345,96.057,162768,4
1502,267194,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,267194,4
1503,194563,0.571,0.72,9,-4.089,1,0.0458,0.213,0,0.271,0.542,83.827,194563,4
1504,178567,0.911,0.712,1,-5.105,0,0.0817,0.0901,0.0000268,0.0933,0.425,92.005,178567,4
1505,231704,0.651,0.799,9,-4.02,0,0.0611,0.143,0.634,0.112,0.223,143.992,231704,4
1506,258298,0.647,0.686,3,-5.745,0,0.0413,0.08,0.00000134,0.528,0.268,79.928,258299,4
1507,216327,0.847,0.724,1,-5.41,1,0.298,0.0869,0.00000111,0.118,0.396,94.601,216328,4
1508,242573,0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,242573,4
1509,242573,0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,242573,4
1510,242573,0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,242573,4
1511,242573,0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,242573,4
1512,243716,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,243717,4
1513,213061,0.801,0.475,7,-8.797,0,0.0516,0.141,0.0000173,0.0639,0.234,98.047,213061,4
1514,309120,0.804,0.787,10,-3.824,0,0.0746,0.14,0,0.0927,0.562,91.974,309120,4
1515,185040,0.548,0.704,11,-4.838,0,0.0777,0.0168,0.0000225,0.143,0.288,104.666,185040,4
